old exposure,new exposure,cost incr,cost decr,profit,net profit
51239.0,384433.67825960333,12661.398373646294,0.00045683513283486306,90572.57459796255,77911.17576748112
26720.0,26719.958163612624,0.0005900491870423341,0.002656719752161695,2228.444510845293,2228.441264076354
11591.0,11591.004293855889,0.0011080118797058927,0.0010829703909530238,1409.466122132876,1409.4639311506053
93270.0,93274.1446905616,0.27856563503228904,0.000690625660220964,16089.789959121874,16089.510702861182
7715.0,42057.36557002244,1785.8037456474988,0.000514312164557149,6678.709652519563,4892.9053925599
62470.0,0.00974641400920891,0.000833831070724124,812.1102578614308,0.0002933670616771882,-812.1107983254399
96918.0,245021.1031173909,5183.60931350554,0.0006816511098661574,43564.75213427211,38381.14213911546
77270.0,77270.04967644192,0.002721036063473875,0.0006877212812131566,13321.35656421859,13321.353155461244
99715.0,99714.99193911244,0.0009840994328334466,0.0012061495491807158,14099.699860190498,14099.697669941515
22856.0,0.006782440174919499,0.0008100188930991103,388.5522259362645,0.0002794365352066834,-388.5527565186224
28052.0,0.03345366748569868,0.00044184434940173475,1711.1706005507585,0.003800336626375371,-1711.1672420584816
64214.0,0.02267711450337873,0.0005219916146113323,2247.4898275636497,0.002866387273227072,-2247.487483167991
41524.0,228473.7048689468,7291.0389022985655,0.0006814759877176356,55290.63657828513,47999.59699451057
37484.0,0.026058347232587813,0.00047001305535862494,1836.7154149258286,0.0014097565852830005,-1836.7144751822987
19367.0,19367.00194951661,0.0010704451739476858,0.0010203358105961098,2690.076570787857,2690.0744800068724
62995.0,62995.014495722586,0.001208840112245681,0.0009426774808977244,9083.881090283197,9083.878938765603
62048.0,187538.56167288034,6023.547447061922,0.0006268625218180299,35050.95717666134,29027.409102736892
